Date,GOOG
2020-01-09 05:00:00,70.99150085449219
2020-01-10 05:00:00,71.48650360107422
2020-01-13 05:00:00,71.96150207519531
2020-01-14 05:00:00,71.54399871826172
2020-01-15 05:00:00,71.95999908447266
2020-01-16 05:00:00,72.58499908447266
2020-01-17 05:00:00,74.01950073242188
2020-01-21 05:00:00,74.22000122070312
2020-01-22 05:00:00,74.29750061035156
2020-01-23 05:00:00,74.3324966430664
2020-01-24 05:00:00,73.33550262451172
2020-01-27 05:00:00,71.69499969482422
2020-01-28 05:00:00,72.62799835205078
2020-01-29 05:00:00,72.93150329589844
2020-01-30 05:00:00,72.79199981689453
2020-01-31 05:00:00,71.71150207519531
2020-02-03 05:00:00,74.2969970703125
2020-02-04 05:00:00,72.35350036621094
2020-02-05 05:00:00,72.4114990234375
2020-02-06 05:00:00,73.8115005493164
2020-02-07 05:00:00,73.96150207519531
2020-02-10 05:00:00,75.43399810791016
2020-02-11 05:00:00,75.43949890136719
2020-02-12 05:00:00,75.91349792480469
2020-02-13 05:00:00,75.73300170898438
2020-02-14 05:00:00,76.03700256347656
2020-02-18 05:00:00,75.9834976196289
2020-02-19 05:00:00,76.33450317382812
2020-02-20 05:00:00,75.90750122070312
2020-02-21 05:00:00,74.25550079345703
2020-02-24 05:00:00,71.07949829101562
2020-02-25 05:00:00,69.42250061035156
2020-02-26 05:00:00,69.65899658203125
2020-02-27 05:00:00,65.90450286865234
2020-02-28 05:00:00,66.96649932861328
2020-03-02 05:00:00,69.45549774169922
2020-03-03 05:00:00,67.06950378417969
2020-03-04 05:00:00,69.32599639892578
2020-03-05 05:00:00,65.9520034790039
2020-03-06 05:00:00,64.92050170898438
2020-03-09 04:00:00,60.77799987792969
2020-03-10 04:00:00,64.01950073242188
2020-03-11 04:00:00,60.77050018310547
2020-03-12 04:00:00,55.74549865722656
2020-03-13 04:00:00,60.98649978637695
2020-03-16 04:00:00,54.21649932861328
2020-03-17 04:00:00,55.9900016784668
2020-03-18 04:00:00,54.84000015258789
2020-03-19 04:00:00,55.76449966430664
2020-03-20 04:00:00,53.61600112915039
2020-03-23 04:00:00,52.83100128173828
2020-03-24 04:00:00,56.722999572753906
2020-03-25 04:00:00,55.1245002746582
2020-03-26 04:00:00,58.087501525878906
2020-03-27 04:00:00,55.535499572753906
2020-03-30 04:00:00,57.34099960327149
2020-03-31 04:00:00,58.140499114990234
2020-04-01 04:00:00,55.28099822998047
2020-04-02 04:00:00,56.04199981689453
2020-04-03 04:00:00,54.89400100708008
2020-04-06 04:00:00,59.34600067138672
2020-04-07 04:00:00,59.32550048828125
2020-04-08 04:00:00,60.51399993896485
2020-04-09 04:00:00,60.5724983215332
2020-04-13 04:00:00,60.87799835205078
2020-04-14 04:00:00,63.46149826049805
2020-04-15 04:00:00,63.12350082397461
2020-04-16 04:00:00,63.17350006103515
2020-04-17 04:00:00,64.1624984741211
2020-04-20 04:00:00,63.33050155639648
2020-04-21 04:00:00,60.81700134277344
2020-04-22 04:00:00,63.160499572753906
2020-04-23 04:00:00,63.81549835205078
2020-04-24 04:00:00,63.96549987792969
2020-04-27 04:00:00,63.79399871826172
2020-04-28 04:00:00,61.68349838256836
2020-04-29 04:00:00,67.0739974975586
2020-04-30 04:00:00,67.43299865722656
2020-05-01 04:00:00,66.03050231933594
2020-05-04 04:00:00,66.33999633789062
2020-05-05 04:00:00,67.55549621582031
2020-05-06 04:00:00,67.36499786376953
2020-05-07 04:00:00,68.62799835205078
2020-05-08 04:00:00,69.41850280761719
2020-05-11 04:00:00,70.16300201416016
2020-05-12 04:00:00,68.78700256347656
2020-05-13 04:00:00,67.46649932861328
2020-05-14 04:00:00,67.80650329589844
2020-05-15 04:00:00,68.65950012207031
2020-05-18 04:00:00,69.1969985961914
2020-05-19 04:00:00,68.67424774169922
2020-05-20 04:00:00,70.33599853515625
2020-05-21 04:00:00,70.13999938964844
2020-05-22 04:00:00,70.52100372314453
2020-05-26 04:00:00,70.85099792480469
2020-05-27 04:00:00,70.89199829101562
2020-05-28 04:00:00,70.83650207519531
2020-05-29 04:00:00,71.44599914550781
2020-06-01 04:00:00,71.59100341796875
2020-06-02 04:00:00,71.96099853515625
2020-06-03 04:00:00,71.81900024414062
2020-06-04 04:00:00,70.60900115966797
2020-06-05 04:00:00,71.91950225830078
2020-06-08 04:00:00,72.33049774169922
2020-06-09 04:00:00,72.80799865722656
2020-06-10 04:00:00,73.2925033569336
2020-06-11 04:00:00,70.19200134277344
2020-06-12 04:00:00,70.65899658203125
2020-06-15 04:00:00,70.99250030517578
2020-06-16 04:00:00,72.13600158691406
2020-06-17 04:00:00,72.55599975585938
2020-06-18 04:00:00,71.7979965209961
2020-06-19 04:00:00,71.58599853515625
2020-06-22 04:00:00,72.59300231933594
2020-06-23 04:00:00,73.22049713134766
2020-06-24 04:00:00,71.59850311279297
2020-06-25 04:00:00,72.06649780273438
2020-06-26 04:00:00,67.99500274658203
2020-06-29 04:00:00,69.74849700927734
2020-06-30 04:00:00,70.68049621582031
2020-07-01 04:00:00,71.9020004272461
2020-07-02 04:00:00,73.23500061035156
2020-07-06 04:00:00,74.78500366210938
2020-07-07 04:00:00,74.25900268554688
2020-07-08 04:00:00,74.80000305175781
2020-07-09 04:00:00,75.54949951171875
2020-07-10 04:00:00,77.08699798583984
2020-07-13 04:00:00,75.56700134277344
2020-07-14 04:00:00,76.02899932861328
2020-07-15 04:00:00,75.68199920654297
2020-07-16 04:00:00,75.9000015258789
2020-07-17 04:00:00,75.77749633789062
2020-07-20 04:00:00,78.28600311279297
2020-07-21 04:00:00,77.9209976196289
2020-07-22 04:00:00,78.42449951171875
2020-07-23 04:00:00,75.78399658203125
2020-07-24 04:00:00,75.59349822998047
2020-07-27 04:00:00,76.51000213623047
2020-07-28 04:00:00,75.01699829101562
2020-07-29 04:00:00,76.10099792480469
2020-07-30 04:00:00,76.57250213623047
2020-07-31 04:00:00,74.14800262451172
2020-08-03 04:00:00,73.72250366210938
2020-08-04 04:00:00,73.24849700927734
2020-08-05 04:00:00,73.68049621582031
2020-08-06 04:00:00,75.00499725341797
2020-08-07 04:00:00,74.72450256347656
2020-08-10 04:00:00,74.80500030517578
2020-08-11 04:00:00,74.01599884033203
2020-08-12 04:00:00,75.33100128173828
2020-08-13 04:00:00,75.92250061035156
2020-08-14 04:00:00,75.3864974975586
2020-08-17 04:00:00,75.89900207519531
2020-08-18 04:00:00,77.93000030517578
2020-08-19 04:00:00,77.37650299072266
2020-08-20 04:00:00,79.0875015258789
2020-08-21 04:00:00,79.02100372314453
2020-08-24 04:00:00,79.41000366210938
2020-08-25 04:00:00,80.41100311279297
2020-08-26 04:00:00,82.61900329589844
2020-08-27 04:00:00,81.71649932861328
2020-08-28 04:00:00,82.22049713134766
2020-08-31 04:00:00,81.70899963378906
2020-09-01 04:00:00,83.0354995727539
2020-09-02 04:00:00,86.41400146484375
2020-09-03 04:00:00,82.09200286865234
2020-09-04 04:00:00,79.552001953125
2020-09-08 04:00:00,76.61949920654297
2020-09-09 04:00:00,77.8479995727539
2020-09-10 04:00:00,76.60099792480469
2020-09-11 04:00:00,76.03600311279297
2020-09-14 04:00:00,75.96399688720703
2020-09-15 04:00:00,77.0719985961914
2020-09-16 04:00:00,76.04499816894531
2020-09-17 04:00:00,74.77649688720703
2020-09-18 04:00:00,72.99949645996094
2020-09-21 04:00:00,71.55799865722656
2020-09-22 04:00:00,73.27300262451172
2020-09-23 04:00:00,70.760498046875
2020-09-24 04:00:00,71.41449737548828
2020-09-25 04:00:00,72.24800109863281
2020-09-28 04:00:00,73.22599792480469
2020-09-29 04:00:00,73.46649932861328
2020-09-30 04:00:00,73.4800033569336
2020-10-01 04:00:00,74.50450134277344
2020-10-02 04:00:00,72.9209976196289
2020-10-05 04:00:00,74.3010025024414
2020-10-06 04:00:00,72.6719970703125
2020-10-07 04:00:00,73.0145034790039
2020-10-08 04:00:00,74.29650115966797
2020-10-09 04:00:00,75.76100158691406
2020-10-12 04:00:00,78.4574966430664
2020-10-13 04:00:00,78.58399963378906
2020-10-14 04:00:00,78.40399932861328
2020-10-15 04:00:00,77.95649719238281
2020-10-16 04:00:00,78.65049743652344
2020-10-19 04:00:00,76.73049926757812
2020-10-20 04:00:00,77.79650115966797
2020-10-21 04:00:00,79.66549682617188
2020-10-22 04:00:00,80.7665023803711
2020-10-23 04:00:00,82.05000305175781
2020-10-26 04:00:00,79.52249908447266
2020-10-27 04:00:00,80.21299743652344
2020-10-28 04:00:00,75.83100128173828
2020-10-29 04:00:00,78.36199951171875
2020-10-30 04:00:00,81.05049896240234
2020-11-02 05:00:00,81.30149841308594
2020-11-03 05:00:00,82.510498046875
2020-11-04 05:00:00,87.45649719238281
2020-11-05 05:00:00,88.16850280761719
2020-11-06 05:00:00,88.0875015258789
2020-11-09 05:00:00,88.1500015258789
2020-11-10 05:00:00,87.01950073242188
2020-11-11 05:00:00,87.635498046875
2020-11-12 05:00:00,87.49199676513672
2020-11-13 05:00:00,88.85099792480469
2020-11-16 05:00:00,89.06900024414062
2020-11-17 05:00:00,88.50749969482422
2020-11-18 05:00:00,87.33899688720703
2020-11-19 05:00:00,88.19599914550781
2020-11-20 05:00:00,87.1094970703125
2020-11-23 05:00:00,86.74299621582031
2020-11-24 05:00:00,88.44400024414062
2020-11-25 05:00:00,88.57150268554688
2020-11-27 05:00:00,89.65950012207031
2020-11-30 05:00:00,88.03700256347656
2020-12-01 05:00:00,89.90499877929688
2020-12-02 05:00:00,91.39749908447266
2020-12-03 05:00:00,91.3385009765625
2020-12-04 05:00:00,91.39949798583984
2020-12-07 05:00:00,90.9739990234375
2020-12-08 05:00:00,90.92749786376952
2020-12-09 05:00:00,89.20649719238281
2020-12-10 05:00:00,88.7665023803711
2020-12-11 05:00:00,89.0885009765625
2020-12-14 05:00:00,88.00299835205078
2020-12-15 05:00:00,88.38849639892578
2020-12-16 05:00:00,88.1500015258789
2020-12-17 05:00:00,87.3949966430664
2020-12-18 05:00:00,86.55049896240234
2020-12-21 05:00:00,86.96849822998047
2020-12-22 05:00:00,86.17500305175781
2020-12-23 05:00:00,86.61900329589844
2020-12-24 05:00:00,86.94249725341797
2020-12-28 05:00:00,88.80449676513672
2020-12-29 05:00:00,87.93599700927734
2020-12-30 05:00:00,86.97599792480469
2020-12-31 05:00:00,87.59400177001953
2021-01-04 05:00:00,86.41200256347656
2021-01-05 05:00:00,87.0459976196289
2021-01-06 05:00:00,86.7645034790039
2021-01-07 05:00:00,89.36250305175781
2021-01-08 05:00:00,90.3604965209961
2021-01-11 05:00:00,88.33599853515625
2021-01-12 05:00:00,87.32749938964844
2021-01-13 05:00:00,87.72000122070312
2021-01-14 05:00:00,87.00900268554688
2021-01-15 05:00:00,86.80950164794922
2021-01-19 05:00:00,89.54299926757812
2021-01-20 05:00:00,94.34500122070312
2021-01-21 05:00:00,94.5625
2021-01-22 05:00:00,95.05249786376952
2021-01-25 05:00:00,94.97000122070312
2021-01-26 05:00:00,95.86199951171876
2021-01-27 05:00:00,91.53949737548828
2021-01-28 05:00:00,93.15550231933594
2021-01-29 05:00:00,91.78700256347656
2021-02-01 05:00:00,95.06749725341795
2021-02-02 05:00:00,96.37550354003906
2021-02-03 05:00:00,103.50350189208984
2021-02-04 05:00:00,103.11849975585938
2021-02-05 05:00:00,104.9000015258789
2021-02-08 05:00:00,104.64550018310548
2021-02-09 05:00:00,104.17549896240234
2021-02-10 05:00:00,104.7689971923828
2021-02-11 05:00:00,104.79450225830078
2021-02-12 05:00:00,105.20549774169922
2021-02-16 05:00:00,106.09500122070312
2021-02-17 05:00:00,106.41549682617188
2021-02-18 05:00:00,105.86000061035156
2021-02-19 05:00:00,105.05699920654295
2021-02-22 05:00:00,103.24400329589844
2021-02-23 05:00:00,103.54299926757812
2021-02-24 05:00:00,104.7584991455078
2021-02-25 05:00:00,101.56800079345705
2021-02-26 05:00:00,101.84300231933594
2021-03-01 05:00:00,104.07550048828124
2021-03-02 05:00:00,103.79199981689452
2021-03-03 05:00:00,101.33550262451172
2021-03-04 05:00:00,102.45449829101562
2021-03-05 05:00:00,105.427001953125
2021-03-08 05:00:00,101.20850372314452
2021-03-09 05:00:00,102.63500213623048
2021-03-10 05:00:00,102.75150299072266
2021-03-11 05:00:00,105.7385025024414
2021-03-12 05:00:00,103.09600067138672
2021-03-15 04:00:00,103.32450103759766
2021-03-16 04:00:00,104.6259994506836
2021-03-17 04:00:00,104.5540008544922
2021-03-18 04:00:00,101.81099700927734
2021-03-19 04:00:00,102.16000366210938
2021-03-22 04:00:00,101.92949676513672
2021-03-23 04:00:00,102.64800262451172
2021-03-24 04:00:00,102.25299835205078
2021-03-25 04:00:00,102.21800231933594
2021-03-26 04:00:00,101.77749633789062
2021-03-29 04:00:00,102.79750061035156
2021-03-30 04:00:00,102.7770004272461
2021-03-31 04:00:00,103.43150329589844
2021-04-01 04:00:00,106.8874969482422
2021-04-05 04:00:00,111.27749633789062
2021-04-06 04:00:00,111.2375030517578
2021-04-07 04:00:00,112.48400115966795
2021-04-08 04:00:00,113.27200317382812
2021-04-09 04:00:00,114.29399871826172
2021-04-12 04:00:00,112.739501953125
2021-04-13 04:00:00,113.3635025024414
2021-04-14 04:00:00,112.74199676513672
2021-04-15 04:00:00,114.83300018310548
2021-04-16 04:00:00,114.88800048828124
2021-04-19 04:00:00,115.12000274658205
2021-04-20 04:00:00,114.68150329589844
2021-04-21 04:00:00,114.66449737548828
2021-04-22 04:00:00,113.39600372314452
2021-04-23 04:00:00,115.76499938964844
2021-04-26 04:00:00,116.33699798583984
2021-04-27 04:00:00,115.3560028076172
2021-04-28 04:00:00,118.99549865722656
2021-04-29 04:00:00,121.49449920654295
2021-04-30 04:00:00,120.50599670410156
2021-05-03 04:00:00,119.7584991455078
2021-05-04 04:00:00,117.7125015258789
2021-05-05 04:00:00,117.83699798583984
2021-05-06 04:00:00,119.06749725341795
2021-05-07 04:00:00,119.93450164794922
2021-05-10 04:00:00,117.08300018310548
2021-05-11 04:00:00,115.43800354003906
2021-05-12 04:00:00,111.9540023803711
2021-05-13 04:00:00,113.09850311279295
2021-05-14 04:00:00,115.80799865722656
2021-05-17 04:00:00,116.07050323486328
2021-05-18 04:00:00,115.17150115966795
2021-05-19 04:00:00,115.4355010986328
2021-05-20 04:00:00,117.80449676513672
2021-05-21 04:00:00,117.25499725341795
2021-05-24 04:00:00,120.33350372314452
2021-05-25 04:00:00,120.45349884033205
2021-05-26 04:00:00,121.67649841308594
2021-05-27 04:00:00,120.12550354003906
2021-05-28 04:00:00,120.5780029296875
2021-06-01 04:00:00,121.4905014038086
2021-06-02 04:00:00,121.06400299072266
2021-06-03 04:00:00,120.23049926757812
2021-06-04 04:00:00,122.58799743652344
2021-06-07 04:00:00,123.30449676513672
2021-06-08 04:00:00,124.14250183105467
2021-06-09 04:00:00,124.56999969482422
2021-06-10 04:00:00,126.08000183105467
2021-06-11 04:00:00,125.69650268554688
2021-06-14 04:00:00,126.35199737548828
2021-06-15 04:00:00,126.03299713134766
2021-06-16 04:00:00,125.69650268554688
2021-06-17 04:00:00,126.37100219726562
2021-06-18 04:00:00,125.56749725341795
2021-06-21 04:00:00,126.45500183105467
2021-06-22 04:00:00,126.99949645996094
2021-06-23 04:00:00,126.46150207519533
2021-06-24 04:00:00,127.28199768066406
2021-06-25 04:00:00,126.99500274658205
2021-06-28 04:00:00,126.81950378417967
2021-06-29 04:00:00,126.01850128173828
2021-06-30 04:00:00,125.31600189208984
2021-07-01 04:00:00,126.36849975585938
2021-07-02 04:00:00,128.718994140625
2021-07-06 04:00:00,129.77099609375
2021-07-07 04:00:00,130.07749938964844
2021-07-08 04:00:00,129.177001953125
2021-07-09 04:00:00,129.57449340820312
2021-07-12 04:00:00,130.56399536132812
2021-07-13 04:00:00,130.9945068359375
2021-07-14 04:00:00,132.08250427246094
2021-07-15 04:00:00,131.26649475097656
2021-07-16 04:00:00,131.8455047607422
2021-07-19 04:00:00,129.25399780273438
2021-07-20 04:00:00,131.10150146484375
2021-07-21 04:00:00,132.60049438476562
2021-07-22 04:00:00,133.32850646972656
2021-07-23 04:00:00,137.8159942626953
2021-07-26 04:00:00,139.64450073242188
2021-07-27 04:00:00,136.79649353027344
2021-07-28 04:00:00,136.38150024414062
2021-07-29 04:00:00,136.54049682617188
2021-07-30 04:00:00,135.2209930419922
2021-08-02 04:00:00,135.989501953125
2021-08-03 04:00:00,136.27999877929688
2021-08-04 04:00:00,136.02850341796875
2021-08-05 04:00:00,136.94000244140625
2021-08-06 04:00:00,137.03599548339844
2021-08-09 04:00:00,138.0019989013672
2021-08-10 04:00:00,138.09649658203125
2021-08-11 04:00:00,137.6894989013672
2021-08-12 04:00:00,138.38949584960938
2021-08-13 04:00:00,138.406005859375
2021-08-16 04:00:00,138.91600036621094
2021-08-17 04:00:00,137.30050659179688
2021-08-18 04:00:00,136.57000732421875
2021-08-19 04:00:00,136.9134979248047
2021-08-20 04:00:00,138.43699645996094
2021-08-23 04:00:00,141.09950256347656
2021-08-24 04:00:00,142.39849853515625
2021-08-25 04:00:00,142.9499969482422
2021-08-26 04:00:00,142.1230010986328
2021-08-27 04:00:00,144.55050659179688
2021-08-30 04:00:00,145.46949768066406
2021-08-31 04:00:00,145.46200561523438
2021-09-01 04:00:00,145.8419952392578
2021-09-02 04:00:00,144.218994140625
2021-09-03 04:00:00,144.77499389648438
2021-09-07 04:00:00,145.5189971923828
2021-09-08 04:00:00,144.8834991455078
2021-09-09 04:00:00,144.9134979248047
2021-09-10 04:00:00,141.92100524902344
2021-09-13 04:00:00,143.46499633789062
2021-09-14 04:00:00,143.406005859375
2021-09-15 04:00:00,145.20599365234375
2021-09-16 04:00:00,144.37350463867188
2021-09-17 04:00:00,141.4635009765625
2021-09-20 04:00:00,139.01699829101562
2021-09-21 04:00:00,139.64649963378906
2021-09-22 04:00:00,140.93850708007812
2021-09-23 04:00:00,141.82650756835938
2021-09-24 04:00:00,142.63299560546875
2021-09-27 04:00:00,141.50100708007812
2021-09-28 04:00:00,136.1840057373047
2021-09-29 04:00:00,134.52099609375
2021-09-30 04:00:00,133.2655029296875
2021-10-01 04:00:00,136.46249389648438
2021-10-04 04:00:00,133.76499938964844
2021-10-05 04:00:00,136.177001953125
2021-10-06 04:00:00,137.35400390625
2021-10-07 04:00:00,139.1855010986328
2021-10-08 04:00:00,140.05599975585938
2021-10-11 04:00:00,138.84750366210938
2021-10-12 04:00:00,136.71299743652344
2021-10-13 04:00:00,137.89999389648438
2021-10-14 04:00:00,141.41200256347656
2021-10-15 04:00:00,141.6750030517578
2021-10-18 04:00:00,142.9604949951172
2021-10-19 04:00:00,143.82200622558594
2021-10-20 04:00:00,142.4149932861328
2021-10-21 04:00:00,142.78050231933594
2021-10-22 04:00:00,138.625
2021-10-25 04:00:00,138.7729949951172
2021-10-26 04:00:00,139.6719970703125
2021-10-27 04:00:00,146.42750549316406
2021-10-28 04:00:00,146.12899780273438
2021-10-29 04:00:00,148.27049255371094
2021-11-01 04:00:00,143.7740020751953
2021-11-02 04:00:00,145.86300659179688
2021-11-03 04:00:00,146.7899932861328
2021-11-04 04:00:00,148.68299865722656
2021-11-05 04:00:00,149.24099731445312
2021-11-08 05:00:00,149.35150146484375
2021-11-09 05:00:00,149.24850463867188
2021-11-10 05:00:00,146.62600708007812
2021-11-11 05:00:00,146.7480010986328
2021-11-12 05:00:00,149.64549255371094
2021-11-15 05:00:00,149.38800048828125
2021-11-16 05:00:00,149.0760040283203
2021-11-17 05:00:00,149.06199645996094
2021-11-18 05:00:00,150.70899963378906
2021-11-19 05:00:00,149.95249938964844
2021-11-22 05:00:00,147.07850646972656
2021-11-23 05:00:00,146.7570037841797
2021-11-24 05:00:00,146.71749877929688
2021-11-26 05:00:00,142.80599975585938
2021-11-29 05:00:00,146.11399841308594
2021-11-30 05:00:00,142.45199584960938
2021-12-01 05:00:00,141.6179962158203
2021-12-02 05:00:00,143.77650451660156
2021-12-03 05:00:00,142.52049255371094
2021-12-06 05:00:00,143.79649353027344
2021-12-07 05:00:00,148.0364990234375
2021-12-08 05:00:00,148.7205047607422
2021-12-09 05:00:00,148.1060028076172
2021-12-10 05:00:00,148.6750030517578
2021-12-13 05:00:00,146.70449829101562
2021-12-14 05:00:00,144.9705047607422
2021-12-15 05:00:00,147.36849975585938
2021-12-16 05:00:00,144.8385009765625
2021-12-17 05:00:00,142.80299377441406
2021-12-20 05:00:00,142.40150451660156
2021-12-21 05:00:00,144.2205047607422
2021-12-22 05:00:00,146.94900512695312
2021-12-23 05:00:00,147.1425018310547
2021-12-27 05:00:00,148.06399536132812
2021-12-28 05:00:00,146.447998046875
2021-12-29 05:00:00,146.50450134277344
2021-12-30 05:00:00,146.00250244140625
2021-12-31 05:00:00,144.67950439453125
2022-01-03 05:00:00,145.07449340820312
2022-01-04 05:00:00,144.41650390625
2022-01-05 05:00:00,137.65350341796875
2022-01-06 05:00:00,137.55099487304688
2022-01-07 05:00:00,137.00450134277344
2022-01-10 05:00:00,138.57400512695312
2022-01-11 05:00:00,140.0175018310547
2022-01-12 05:00:00,141.6479949951172
2022-01-13 05:00:00,139.13099670410156
2022-01-14 05:00:00,139.7864990234375
2022-01-18 05:00:00,136.29049682617188
2022-01-19 05:00:00,135.65199279785156
2022-01-20 05:00:00,133.50650024414062
2022-01-21 05:00:00,130.0919952392578
